Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
13;anztagemit_tourennachht;12;12;-1.040359294
13;anztagemit_tourennachht;13;13;-1.086364721
13;anztagemit_tourennachht;14;14;-1.32890624
13;anztagemit_tourennachht;15;15;-1.849926364
13;anztagemit_tourennachht;16;16;-9.028989836
14;0;2;2;0
14;0;3;3;0
14;0;4;4;0
14;0;5;5;0
14;0;6;6;0
14;0;7;7;0
14;0;8;8;0
14;0;9;9;0
14;0;10;10;0
14;0;11;11;0
14;0;12;12;0
14;0;13;13;0
14;0;14;14;0
14;0;15;15;0
14;0;16;16;0
15;0;2;2;0
15;0;3;3;0
15;0;4;4;0
15;0;5;5;0
15;0;6;6;0
15;0;7;7;0
15;0;8;8;0
15;0;9;9;0
15;0;10;10;0
15;0;11;11;0
15;0;12;12;0
15;0;13;13;0
15;0;14;14;0
15;0;15;15;0
15;0;16;16;0
16;0;2;2;0
16;0;3;3;0
16;0;4;4;0
16;0;5;5;0
16;0;6;6;0
16;0;7;7;0
16;0;8;8;0
16;0;9;9;0
16;0;10;10;0
16;0;11;11;0
16;0;12;12;0
16;0;13;13;0
16;0;14;14;0
16;0;15;15;0
16;0;16;16;0
17;0;2;2;0
17;0;3;3;0
17;0;4;4;0
17;0;5;5;0
17;0;6;6;0
17;0;7;7;0
17;0;8;8;0
17;0;9;9;0
17;0;10;10;0
17;0;11;11;0
17;0;12;12;0
17;0;13;13;0
17;0;14;14;0
17;0;15;15;0
17;0;16;16;0
18;0;2;2;0
18;0;3;3;0
18;0;4;4;0
18;0;5;5;0
18;0;6;6;0
18;0;7;7;0
18;0;8;8;0
18;0;9;9;0
18;0;10;10;0
18;0;11;11;0
18;0;12;12;0
18;0;13;13;0
18;0;14;14;0
18;0;15;15;0
18;0;16;16;0
19;0;2;2;0
19;0;3;3;0
19;0;4;4;0
19;0;5;5;0
19;0;6;6;0
19;0;7;7;0
19;0;8;8;0
19;0;9;9;0
19;0;10;10;0
19;0;11;11;0
19;0;12;12;0
19;0;13;13;0
19;0;14;14;0
19;0;15;15;0
19;0;16;16;0
20;0;2;2;0
20;0;3;3;0
20;0;4;4;0
20;0;5;5;0
20;0;6;6;0
20;0;7;7;0
20;0;8;8;0
20;0;9;9;0
20;0;10;10;0
20;0;11;11;0
20;0;12;12;0
20;0;13;13;0
20;0;14;14;0
20;0;15;15;0
20;0;16;16;0
