Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
7;0;2;2;0
7;0;3;3;0
7;0;4;4;0
7;0;5;5;0
7;0;6;6;0
7;0;7;7;0
7;0;8;8;0
7;0;9;9;0
7;0;10;10;0
7;0;11;11;0
7;0;12;12;0
7;0;13;13;0
7;0;14;14;0
7;0;15;15;0
8;0;1;1;0
8;0;2;2;0
8;0;3;3;0
8;0;4;4;0
8;0;5;5;0
8;0;6;6;0
8;0;7;7;0
8;0;8;8;0
8;0;9;9;0
8;0;10;10;0
8;0;11;11;0
8;0;12;12;0
8;0;13;13;0
8;0;14;14;0
8;0;15;15;0
9;0;1;1;0
9;0;2;2;0
9;0;3;3;0
9;0;4;4;0
9;0;5;5;0
9;0;6;6;0
9;0;7;7;0
9;0;8;8;0
9;0;9;9;0
9;0;10;10;0
9;0;11;11;0
9;0;12;12;0
9;0;13;13;0
9;0;14;14;0
9;0;15;15;0
10;mittl_zeit_akt_1bis14min;1;1;0
10;mittl_zeit_akt_1bis14min;2;2;-1.251936423
10;mittl_zeit_akt_1bis14min;3;3;-2.80680788
10;mittl_zeit_akt_1bis14min;4;4;-4.711165069
10;mittl_zeit_akt_1bis14min;5;5;-6.884181772
10;mittl_zeit_akt_1bis14min;6;6;-8.004447063
10;mittl_zeit_akt_1bis14min;7;7;-11.12275918
10;mittl_zeit_akt_1bis14min;8;8;-5.482709664
10;mittl_zeit_akt_1bis14min;9;9;-11.34060766
10;mittl_zeit_akt_1bis14min;10;10;-12.04529011
10;mittl_zeit_akt_1bis14min;11;11;-10.85074564
10;mittl_zeit_akt_1bis14min;12;12;-8.697926871
10;mittl_zeit_akt_1bis14min;13;13;-10.66678331
10;mittl_zeit_akt_1bis14min;14;14;-13.25287712
10;mittl_zeit_akt_1bis14min;15;15;-14.98507365
11;mittl_zeit_akt_15bis29min;1;1;0
11;mittl_zeit_akt_15bis29min;2;2;-0.226753554
11;mittl_zeit_akt_15bis29min;3;3;-1.273809355
11;mittl_zeit_akt_15bis29min;4;4;-2.627025398
11;mittl_zeit_akt_15bis29min;5;5;-4.313262529
11;mittl_zeit_akt_15bis29min;6;6;-5.773663742
11;mittl_zeit_akt_15bis29min;7;7;-5.517477327
11;mittl_zeit_akt_15bis29min;8;8;-5.345370117
11;mittl_zeit_akt_15bis29min;9;9;-10.90931866
11;mittl_zeit_akt_15bis29min;10;10;-11.3310355
11;mittl_zeit_akt_15bis29min;11;11;-8.836594998
11;mittl_zeit_akt_15bis29min;12;12;-6.178222088
11;mittl_zeit_akt_15bis29min;13;13;-11.22822339
11;mittl_zeit_akt_15bis29min;14;14;-10.52761069
11;mittl_zeit_akt_15bis29min;15;15;-13.99490068
12;mittl_zeit_akt_30bis59min;1;1;0
12;mittl_zeit_akt_30bis59min;2;2;-0.169966784
12;mittl_zeit_akt_30bis59min;3;3;-0.356016351
12;mittl_zeit_akt_30bis59min;4;4;-1.221669132
12;mittl_zeit_akt_30bis59min;5;5;-2.303178866
12;mittl_zeit_akt_30bis59min;6;6;-3.434128766
12;mittl_zeit_akt_30bis59min;7;7;-3.737524839
12;mittl_zeit_akt_30bis59min;8;8;-3.818714802
12;mittl_zeit_akt_30bis59min;9;9;-2.438336005
12;mittl_zeit_akt_30bis59min;10;10;-11.00045317
12;mittl_zeit_akt_30bis59min;11;11;-1.98475942
12;mittl_zeit_akt_30bis59min;12;12;-10.79704133
12;mittl_zeit_akt_30bis59min;13;13;-2.384394266
12;mittl_zeit_akt_30bis59min;14;14;-2.495759368
12;mittl_zeit_akt_30bis59min;15;15;-13.29616029
13;mittl_zeit_akt_60bis119min;1;1;0
13;mittl_zeit_akt_60bis119min;2;2;-0.001242005
13;mittl_zeit_akt_60bis119min;3;3;-0.054018198
13;mittl_zeit_akt_60bis119min;4;4;-0.295600577
13;mittl_zeit_akt_60bis119min;5;5;-0.968311162
13;mittl_zeit_akt_60bis119min;6;6;-1.662869041
13;mittl_zeit_akt_60bis119min;7;7;-2.041551602
13;mittl_zeit_akt_60bis119min;8;8;-2.028333487
13;mittl_zeit_akt_60bis119min;9;9;-1.508614135
13;mittl_zeit_akt_60bis119min;10;10;-1.979501991
13;mittl_zeit_akt_60bis119min;11;11;-3.439390034
13;mittl_zeit_akt_60bis119min;12;12;-1.44472496
13;mittl_zeit_akt_60bis119min;13;13;-1.813089619
13;mittl_zeit_akt_60bis119min;14;14;-9.996321837
13;mittl_zeit_akt_60bis119min;15;15;-2.536813661
14;tag_so;1;1;0
14;tag_so;2;2;-0.53965486
14;tag_so;3;3;-0.557175103
14;tag_so;4;4;-0.421933922
14;tag_so;5;5;-0.391872862
14;tag_so;6;6;-0.863725638
14;tag_so;7;7;-0.721818608
14;tag_so;8;8;0.1357973499
14;tag_so;9;9;-0.563126198
14;tag_so;10;10;0.3793038625
14;tag_so;11;11;-0.195045146
14;tag_so;12;12;0.4566311691
14;tag_so;13;13;0.5406279884
14;tag_so;14;14;-9.569903301
14;tag_so;15;15;0.2255771041
15;0;1;1;0
15;0;2;2;0
15;0;3;3;0
15;0;4;4;0
15;0;5;5;0
15;0;6;6;0
15;0;7;7;0
15;0;8;8;0
15;0;9;9;0
15;0;10;10;0
15;0;11;11;0
15;0;12;12;0
15;0;13;13;0
15;0;14;14;0
15;0;15;15;0
16;aktzweck_work;1;1;0
16;aktzweck_work;2;2;0.3119610855
16;aktzweck_work;3;3;0.077783427
16;aktzweck_work;4;4;0.0467500316
16;aktzweck_work;5;5;0.0666668382
16;aktzweck_work;6;6;0.5633912414
16;aktzweck_work;7;7;0.8001862187
16;aktzweck_work;8;8;0.8580436072
16;aktzweck_work;9;9;1.3865714413
16;aktzweck_work;10;10;1.7187415839
16;aktzweck_work;11;11;2.4410666672
16;aktzweck_work;12;12;0.9121945431
16;aktzweck_work;13;13;1.0854353657
16;aktzweck_work;14;14;-0.219211757
16;aktzweck_work;15;15;-0.90291321
17;aktzweck_education;1;1;0
17;aktzweck_education;2;2;0.08524531
17;aktzweck_education;3;3;0.0666494144
17;aktzweck_education;4;4;0.6223166051
17;aktzweck_education;5;5;0.4505635521
17;aktzweck_education;6;6;0.7652692699
17;aktzweck_education;7;7;0.7523562704
17;aktzweck_education;8;8;2.019884287
17;aktzweck_education;9;9;1.6784237451
17;aktzweck_education;10;10;2.9851577397
17;aktzweck_education;11;11;1.9648589044
17;aktzweck_education;12;12;2.699662599
17;aktzweck_education;13;13;2.5261550304
17;aktzweck_education;14;14;-8.257781931
17;aktzweck_education;15;15;-10.17626009
18;aktzweck_shopping;1;1;0
18;aktzweck_shopping;2;2;0.618740648
18;aktzweck_shopping;3;3;0.4243183644
18;aktzweck_shopping;4;4;-0.183699949
18;aktzweck_shopping;5;5;-0.52581369
18;aktzweck_shopping;6;6;-0.156324494
18;aktzweck_shopping;7;7;-0.682648962
18;aktzweck_shopping;8;8;-0.056894447
18;aktzweck_shopping;9;9;-0.030198166
18;aktzweck_shopping;10;10;-0.202774685
18;aktzweck_shopping;11;11;-9.048464336
18;aktzweck_shopping;12;12;-8.87222538
18;aktzweck_shopping;13;13;0.4233793633
18;aktzweck_shopping;14;14;-0.439126281
18;aktzweck_shopping;15;15;-0.269233337
19;aktzweck_transport;1;1;0
19;aktzweck_transport;2;2;-0.089792021
19;aktzweck_transport;3;3;-0.645466758
19;aktzweck_transport;4;4;-0.828261513
19;aktzweck_transport;5;5;-0.889772446
19;aktzweck_transport;6;6;-0.677892727
19;aktzweck_transport;7;7;-0.922981128
19;aktzweck_transport;8;8;-0.790400822
19;aktzweck_transport;9;9;-0.417629813
19;aktzweck_transport;10;10;0.7979139913
19;aktzweck_transport;11;11;-0.710706069
19;aktzweck_transport;12;12;-7.28947246
19;aktzweck_transport;13;13;-7.555549722
19;aktzweck_transport;14;14;-5.979900655
19;aktzweck_transport;15;15;-1.372320187
20;0;1;1;0
20;0;2;2;0
20;0;3;3;0
20;0;4;4;0
20;0;5;5;0
20;0;6;6;0
20;0;7;7;0
20;0;8;8;0
20;0;9;9;0
20;0;10;10;0
20;0;11;11;0
20;0;12;12;0
20;0;13;13;0
20;0;14;14;0
20;0;15;15;0
21;0;1;1;0
21;0;2;2;0
21;0;3;3;0
21;0;4;4;0
21;0;5;5;0
21;0;6;6;0
21;0;7;7;0
21;0;8;8;0
21;0;9;9;0
21;0;10;10;0
21;0;11;11;0
21;0;12;12;0
21;0;13;13;0
21;0;14;14;0
21;0;15;15;0
22;taghat2akt;1;1;0
22;taghat2akt;2;2;0.1595354006
22;taghat2akt;3;3;-0.041602979
22;taghat2akt;4;4;-0.16379812
22;taghat2akt;5;5;0.0580489513
22;taghat2akt;6;6;0.7436876092
22;taghat2akt;7;7;1.0503853345
22;taghat2akt;8;8;1.1767521185
22;taghat2akt;9;9;3.1188424325
22;taghat2akt;10;10;-0.987979554
22;taghat2akt;11;11;0.7519972224
22;taghat2akt;12;12;5.5822664155
22;taghat2akt;13;13;-2.152153784
22;taghat2akt;14;14;-2.696325351
22;taghat2akt;15;15;-2.397407843
23;taghat3akt;1;1;0
23;taghat3akt;2;2;0.1533388809
23;taghat3akt;3;3;0.0450855023
23;taghat3akt;4;4;-0.017244999
23;taghat3akt;5;5;0.1232280627
23;taghat3akt;6;6;0.3842069599
23;taghat3akt;7;7;0.4298382992
23;taghat3akt;8;8;0.4389952833
23;taghat3akt;9;9;1.0275635955
23;taghat3akt;10;10;0.031658418
23;taghat3akt;11;11;0.3022988263
23;taghat3akt;12;12;-1.224447492
23;taghat3akt;13;13;-0.917401531
23;taghat3akt;14;14;-8.612139682
23;taghat3akt;15;15;-1.389207414
24;taghat4akt;1;1;0
24;taghat4akt;2;2;0.1231557279
24;taghat4akt;3;3;0.0175293467
24;taghat4akt;4;4;0.0573105323
24;taghat4akt;5;5;0.1871029459
24;taghat4akt;6;6;0.4680193612
24;taghat4akt;7;7;0.1353437717
24;taghat4akt;8;8;0.4858645894
24;taghat4akt;9;9;0.5616146629
24;taghat4akt;10;10;0.3262578363
24;taghat4akt;11;11;0.6149495326
24;taghat4akt;12;12;-0.469276061
24;taghat4akt;13;13;-0.663518056
24;taghat4akt;14;14;-0.491733949
24;taghat4akt;15;15;-1.972277343
25;taghat5akt;1;1;0
25;taghat5akt;2;2;0.0879692173
25;taghat5akt;3;3;0.0097674835
25;taghat5akt;4;4;0.0240820049
25;taghat5akt;5;5;0.2011863371
25;taghat5akt;6;6;0.3068596044
25;taghat5akt;7;7;-0.149621523
25;taghat5akt;8;8;0.049705037
25;taghat5akt;9;9;0.7905560225
25;taghat5akt;10;10;0.9150057471
25;taghat5akt;11;11;0.1954509135
25;taghat5akt;12;12;-0.294751757
25;taghat5akt;13;13;-1.05443252
25;taghat5akt;14;14;-8.736149322
25;taghat5akt;15;15;-1.019314761
26;taghat6akt;1;1;0
26;taghat6akt;2;2;0.0169211412
26;taghat6akt;3;3;0.0326808273
26;taghat6akt;4;4;0.0754969207
26;taghat6akt;5;5;0.0879592418
26;taghat6akt;6;6;0.0915778944
26;taghat6akt;7;7;-0.524441395
26;taghat6akt;8;8;0.5926237694
26;taghat6akt;9;9;1.4425436554
26;taghat6akt;10;10;0.4569418688
26;taghat6akt;11;11;0.4581782752
26;taghat6akt;12;12;0.7975754526
26;taghat6akt;13;13;-0.486606412
26;taghat6akt;14;14;-8.621600539
26;taghat6akt;15;15;-0.330151851
27;0;1;1;0
27;0;2;2;0
27;0;3;3;0
27;0;4;4;0
27;0;5;5;0
27;0;6;6;0
27;0;7;7;0
27;0;8;8;0
27;0;9;9;0
27;0;10;10;0
27;0;11;11;0
27;0;12;12;0
27;0;13;13;0
27;0;14;14;0
27;0;15;15;0
28;tourtyp_work;1;1;0
28;tourtyp_work;2;2;0.0301912166
28;tourtyp_work;3;3;0.0424292136
28;tourtyp_work;4;4;-0.186120945
28;tourtyp_work;5;5;-0.213915242
28;tourtyp_work;6;6;-0.359849541
28;tourtyp_work;7;7;-0.4971702
28;tourtyp_work;8;8;-1.221321332
28;tourtyp_work;9;9;-2.539718072
28;tourtyp_work;10;10;-1.304350216
28;tourtyp_work;11;11;-2.429516129
28;tourtyp_work;12;12;-0.729264368
28;tourtyp_work;13;13;-0.823622326
28;tourtyp_work;14;14;1.4088608716
28;tourtyp_work;15;15;0.7408016098
29;tourtyp_education;1;1;0
29;tourtyp_education;2;2;-0.085749693
29;tourtyp_education;3;3;-0.031847033
29;tourtyp_education;4;4;0.035482748
29;tourtyp_education;5;5;-0.00178781
29;tourtyp_education;6;6;-0.442917485
29;tourtyp_education;7;7;-0.32617173
29;tourtyp_education;8;8;-1.461027953
29;tourtyp_education;9;9;-1.02193357
29;tourtyp_education;10;10;-1.764740506
29;tourtyp_education;11;11;-1.188727067
29;tourtyp_education;12;12;-8.939935021
29;tourtyp_education;13;13;-7.815965523
29;tourtyp_education;14;14;-5.271666444
29;tourtyp_education;15;15;-9.666913894
30;tourtyp_shopping;1;1;0
30;tourtyp_shopping;2;2;0.0249706365
30;tourtyp_shopping;3;3;-0.120420195
30;tourtyp_shopping;4;4;-0.532845863
30;tourtyp_shopping;5;5;-0.640861398
30;tourtyp_shopping;6;6;-0.765006892
30;tourtyp_shopping;7;7;-0.603467393
30;tourtyp_shopping;8;8;-0.647511564
30;tourtyp_shopping;9;9;-0.492152812
30;tourtyp_shopping;10;10;-1.410824399
30;tourtyp_shopping;11;11;-0.191951966
30;tourtyp_shopping;12;12;0.8233500895
30;tourtyp_shopping;13;13;-1.017179811
30;tourtyp_shopping;14;14;0.7730414207
30;tourtyp_shopping;15;15;0.2171750473
31;tourtyp_transport;1;1;0
31;tourtyp_transport;2;2;-0.202724846
31;tourtyp_transport;3;3;-0.148376414
31;tourtyp_transport;4;4;-0.297623692
31;tourtyp_transport;5;5;-0.558495414
31;tourtyp_transport;6;6;-0.392640542
31;tourtyp_transport;7;7;-0.401753906
31;tourtyp_transport;8;8;-0.078501382
31;tourtyp_transport;9;9;-1.170247568
31;tourtyp_transport;10;10;-10.05616863
31;tourtyp_transport;11;11;0.2594306049
31;tourtyp_transport;12;12;-8.413144537
31;tourtyp_transport;13;13;-0.048730459
31;tourtyp_transport;14;14;-6.186497433
31;tourtyp_transport;15;15;-10.31473731
32;0;1;1;0
32;0;2;2;0
32;0;3;3;0
32;0;4;4;0
32;0;5;5;0
32;0;6;6;0
32;0;7;7;0
32;0;8;8;0
32;0;9;9;0
32;0;10;10;0
32;0;11;11;0
32;0;12;12;0
32;0;13;13;0
32;0;14;14;0
32;0;15;15;0
33;0;1;1;0
33;0;2;2;0
33;0;3;3;0
33;0;4;4;0
33;0;5;5;0
33;0;6;6;0
33;0;7;7;0
33;0;8;8;0
33;0;9;9;0
33;0;10;10;0
33;0;11;11;0
33;0;12;12;0
33;0;13;13;0
33;0;14;14;0
33;0;15;15;0
34;0;1;1;0
34;0;2;2;0
34;0;3;3;0
34;0;4;4;0
34;0;5;5;0
34;0;6;6;0
34;0;7;7;0
34;0;8;8;0
34;0;9;9;0
34;0;10;10;0
34;0;11;11;0
34;0;12;12;0
34;0;13;13;0
34;0;14;14;0
34;0;15;15;0
35;tourhat2akt;1;1;0
35;tourhat2akt;2;2;-0.014488335
35;tourhat2akt;3;3;0.0392708424
35;tourhat2akt;4;4;0.2423171069
35;tourhat2akt;5;5;0.166375245
35;tourhat2akt;6;6;-0.109710127
35;tourhat2akt;7;7;-0.245626392
35;tourhat2akt;8;8;-0.189533231
35;tourhat2akt;9;9;-1.450005835
35;tourhat2akt;10;10;0.957924467
35;tourhat2akt;11;11;0.0385563271
35;tourhat2akt;12;12;-6.698279585
35;tourhat2akt;13;13;1.2629223095
35;tourhat2akt;14;14;-6.727962128
35;tourhat2akt;15;15;-0.205469713
36;0;1;1;0
36;0;2;2;0
36;0;3;3;0
36;0;4;4;0
36;0;5;5;0
36;0;6;6;0
36;0;7;7;0
36;0;8;8;0
36;0;9;9;0
36;0;10;10;0
36;0;11;11;0
36;0;12;12;0
36;0;13;13;0
36;0;14;14;0
36;0;15;15;0
37;0;1;1;0
37;0;2;2;0
37;0;3;3;0
37;0;4;4;0
37;0;5;5;0
37;0;6;6;0
37;0;7;7;0
37;0;8;8;0
37;0;9;9;0
37;0;10;10;0
37;0;11;11;0
37;0;12;12;0
37;0;13;13;0
37;0;14;14;0
37;0;15;15;0
38;taghat1tour;1;1;0
38;taghat1tour;2;2;-0.069116163
38;taghat1tour;3;3;-0.049678409
38;taghat1tour;4;4;0.2464786735
38;taghat1tour;5;5;0.5626828386
38;taghat1tour;6;6;0.6644851383
38;taghat1tour;7;7;0.943033322
38;taghat1tour;8;8;1.2490540551
38;taghat1tour;9;9;1.0827028374
38;taghat1tour;10;10;1.956735069
38;taghat1tour;11;11;0.9822543898
38;taghat1tour;12;12;1.1193714081
38;taghat1tour;13;13;2.1984240317
38;taghat1tour;14;14;-0.144143749
38;taghat1tour;15;15;1.2796507599
39;taghat2touren;1;1;0
39;taghat2touren;2;2;0.0162601239
39;taghat2touren;3;3;0.0526846095
39;taghat2touren;4;4;0.1588497626
39;taghat2touren;5;5;0.3610882213
39;taghat2touren;6;6;0.4275886496
39;taghat2touren;7;7;0.4022279476
39;taghat2touren;8;8;0.3505521794
39;taghat2touren;9;9;0.290162207
39;taghat2touren;10;10;0.735738372
39;taghat2touren;11;11;-0.51791758
39;taghat2touren;12;12;-0.38118418
39;taghat2touren;13;13;0.7363044234
39;taghat2touren;14;14;-8.732040026
39;taghat2touren;15;15;0.6280829445
40;0;1;1;0
40;0;2;2;0
40;0;3;3;0
40;0;4;4;0
40;0;5;5;0
40;0;6;6;0
40;0;7;7;0
40;0;8;8;0
40;0;9;9;0
40;0;10;10;0
40;0;11;11;0
40;0;12;12;0
40;0;13;13;0
40;0;14;14;0
40;0;15;15;0
41;0;1;1;0
41;0;2;2;0
41;0;3;3;0
41;0;4;4;0
41;0;5;5;0
41;0;6;6;0
41;0;7;7;0
41;0;8;8;0
41;0;9;9;0
41;0;10;10;0
41;0;11;11;0
41;0;12;12;0
41;0;13;13;0
41;0;14;14;0
41;0;15;15;0
42;aktliegtvorhauptakt;1;1;0
42;aktliegtvorhauptakt;2;2;-0.254096684
42;aktliegtvorhauptakt;3;3;-0.308913574
42;aktliegtvorhauptakt;4;4;-0.360301581
42;aktliegtvorhauptakt;5;5;-0.61507311
42;aktliegtvorhauptakt;6;6;-0.524217258
42;aktliegtvorhauptakt;7;7;-0.302499296
42;aktliegtvorhauptakt;8;8;-0.540630804
42;aktliegtvorhauptakt;9;9;-0.754185521
42;aktliegtvorhauptakt;10;10;-0.044719144
42;aktliegtvorhauptakt;11;11;-0.700568118
42;aktliegtvorhauptakt;12;12;0.1906689707
42;aktliegtvorhauptakt;13;13;0.2275950916
42;aktliegtvorhauptakt;14;14;1.0360336838
42;aktliegtvorhauptakt;15;15;-0.190898013
43;tourliegtvorhaupttour;1;1;0
43;tourliegtvorhaupttour;2;2;-0.501699511
43;tourliegtvorhaupttour;3;3;-0.960437325
43;tourliegtvorhaupttour;4;4;-1.709803611
43;tourliegtvorhaupttour;5;5;-2.794875966
43;tourliegtvorhaupttour;6;6;-3.415185215
43;tourliegtvorhaupttour;7;7;-3.478928199
43;tourliegtvorhaupttour;8;8;-9.857092069
43;tourliegtvorhaupttour;9;9;-9.9061105
43;tourliegtvorhaupttour;10;10;-10.86419637
43;tourliegtvorhaupttour;11;11;-10.25844078
43;tourliegtvorhaupttour;12;12;-9.243919171
43;tourliegtvorhaupttour;13;13;-8.74185767
43;tourliegtvorhaupttour;14;14;-8.726890772
43;tourliegtvorhaupttour;15;15;-12.52852142
44;tourliegtnachhaupttour;1;1;0
44;tourliegtnachhaupttour;2;2;-0.334995493
44;tourliegtnachhaupttour;3;3;-0.621398986
44;tourliegtnachhaupttour;4;4;-0.883710616
44;tourliegtnachhaupttour;5;5;-1.233134113
44;tourliegtnachhaupttour;6;6;-1.946686407
44;tourliegtnachhaupttour;7;7;-1.102907565
44;tourliegtnachhaupttour;8;8;-0.863583661
44;tourliegtnachhaupttour;9;9;-0.606463756
44;tourliegtnachhaupttour;10;10;-0.552294845
44;tourliegtnachhaupttour;11;11;-0.551099613
44;tourliegtnachhaupttour;12;12;-9.252890041
44;tourliegtnachhaupttour;13;13;-0.709688529
44;tourliegtnachhaupttour;14;14;-8.651779217
44;tourliegtnachhaupttour;15;15;-1.372695286
45;0;2;2;0
45;0;3;3;0
45;0;4;4;0
45;0;5;5;0
45;0;6;6;0
45;0;7;7;0
45;0;8;8;0
45;0;9;9;0
45;0;10;10;0
45;0;11;11;0
45;0;12;12;0
45;0;13;13;0
45;0;14;14;0
45;0;15;15;0
46;0;2;2;0
46;0;3;3;0
46;0;4;4;0
46;0;5;5;0
46;0;6;6;0
46;0;7;7;0
46;0;8;8;0
46;0;9;9;0
46;0;10;10;0
46;0;11;11;0
46;0;12;12;0
46;0;13;13;0
46;0;14;14;0
46;0;15;15;0
47;0;2;2;0
47;0;3;3;0
47;0;4;4;0
47;0;5;5;0
47;0;6;6;0
47;0;7;7;0
47;0;8;8;0
47;0;9;9;0
47;0;10;10;0
47;0;11;11;0
47;0;12;12;0
47;0;13;13;0
47;0;14;14;0
47;0;15;15;0
48;0;2;2;0
48;0;3;3;0
48;0;4;4;0
48;0;5;5;0
48;0;6;6;0
48;0;7;7;0
48;0;8;8;0
48;0;9;9;0
48;0;10;10;0
48;0;11;11;0
48;0;12;12;0
